treatment,seed,retained_depth,mask_group,n_masks,ce,accuracy,excess_ce,accuracy_change
decreasing_ild,2701,6,prefix,1,0.08827252686023712,0.980555534362793,0.0,0.0
decreasing_ild,2701,6,all_masks,1,0.08827252686023712,0.980555534362793,0.0,0.0
decreasing_ild,2701,6,keeps_first,1,0.08827252686023712,0.980555534362793,0.0,0.0
decreasing_ild,2702,1,prefix,1,0.17744924128055573,0.9611111283302307,0.09308542311191559,-0.02222222089767456
decreasing_ild,2702,1,all_masks,6,0.38328495373328525,0.8967592616875967,0.2989211355646451,-0.08657408754030864
decreasing_ild,2702,1,keeps_first,1,0.17744924128055573,0.9611111283302307,0.09308542311191559,-0.02222222089767456
decreasing_ild,2702,1,drops_first,5,0.4244520962238312,0.8838888883590699,0.34008827805519104,-0.09944446086883545
decreasing_ild,2702,2,prefix,1,0.08234954625368118,0.9861111044883728,-0.002014271914958954,0.0027777552604675293
decreasing_ild,2702,2,all_masks,15,0.22132121721903483,0.9346296270688375,0.1369573990503947,-0.04870372215906779
decreasing_ild,2702,2,keeps_first,5,0.09399869740009308,0.978333342075348,0.009634879231452943,-0.005000007152557373
decreasing_ild,2702,2,drops_first,10,0.2849824771285057,0.9127777695655823,0.20061865895986558,-0.070555579662323
decreasing_ild,2702,3,prefix,1,0.07468152791261673,0.9833333492279053,-0.009682290256023407,0.0
decreasing_ild,2702,3,all_masks,20,0.16300906091928483,0.9533333361148835,0.07864524275064469,-0.03000001311302185
decreasing_ild,2702,3,keeps_first,10,0.0788119912147522,0.9822222232818604,-0.005551826953887939,-0.0011111259460449218
decreasing_ild,2702,3,drops_first,10,0.24720613062381744,0.9244444489479064,0.1628423124551773,-0.05888890027999878
decreasing_ild,2702,3,alternating,2,0.15090063214302063,0.9541666507720947,0.0665368139743805,-0.029166698455810547
decreasing_ild,2702,4,prefix,1,0.07860397547483444,0.9833333492279053,-0.005759842693805695,0.0
decreasing_ild,2702,4,all_masks,15,0.13040073563655216,0.9661111116409302,0.04603691746791204,-0.0172222375869751
decreasing_ild,2702,4,keeps_first,10,0.07768923565745353,0.9822222292423248,-0.0066745825111866,-0.0011111199855804443
decreasing_ild,2702,4,drops_first,5,0.23582373559474945,0.9338888764381409,0.15145991742610931,-0.0494444727897644
decreasing_ild,2702,5,prefix,1,0.0811016634106636,0.9833333492279053,-0.003262154757976532,0.0
decreasing_ild,2702,5,all_masks,6,0.106202927728494,0.9759259323279063,0.02183910955985387,-0.0074074168999989825
decreasing_ild,2702,5,keeps_first,5,0.080609792470932,0.9827777862548828,-0.00375402569770813,-0.0005555629730224609
decreasing_ild,2702,5,drops_first,1,0.23416860401630402,0.9416666626930237,0.14980478584766388,-0.04166668653488159
decreasing_ild,2702,6,prefix,1,0.08436381816864014,0.9833333492279053,0.0,0.0
decreasing_ild,2702,6,all_masks,1,0.08436381816864014,0.9833333492279053,0.0,0.0
decreasing_ild,2702,6,keeps_first,1,0.08436381816864014,0.9833333492279053,0.0,0.0
decreasing_ild,2703,1,prefix,1,0.17948542535305023,0.9750000238418579,0.0990692600607872,-0.011111080646514893
decreasing_ild,2703,1,all_masks,6,0.3948848967750867,0.8995370368162791,0.31446873148282367,-0.0865740676720937
decreasing_ild,2703,1,keeps_first,1,0.17948542535305023,0.9750000238418579,0.0990692600607872,-0.011111080646514893
decreasing_ild,2703,1,drops_first,5,0.43796479105949404,0.8844444394111634,0.357548625767231,-0.10166666507720948
decreasing_ild,2703,2,prefix,1,0.08839686214923859,0.9722222089767456,0.007980696856975555,-0.013888895511627197
decreasing_ild,2703,2,all_masks,15,0.24072720209757487,0.9322222193082174,0.16031103680531184,-0.05388888518015544
decreasing_ild,2703,2,keeps_first,5,0.09412791132926941,0.9755555629730225,0.013711746037006377,-0.010555541515350342
decreasing_ild,2703,2,drops_first,10,0.3140268474817276,0.9105555474758148,0.23361068218946457,-0.07555555701255798
decreasing_ild,2703,3,prefix,1,0.0817030519247055,0.9750000238418579,0.0012868866324424744,-0.011111080646514893
decreasing_ild,2703,3,all_masks,20,0.18067403249442576,0.9525000065565109,0.10025786720216275,-0.03361109793186188
decreasing_ild,2703,3,keeps_first,10,0.0792960487306118,0.9788888931274414,-0.0011201165616512299,-0.007222211360931397
decreasing_ild,2703,3,drops_first,10,0.2820520162582397,0.9261111199855805,0.20163585096597672,-0.059999984502792356
decreasing_ild,2703,3,alternating,2,0.16621386632323265,0.9555555582046509,0.08579770103096962,-0.030555546283721924
decreasing_ild,2703,4,prefix,1,0.07855813205242157,0.9777777791023254,-0.0018580332398414612,-0.008333325386047363
decreasing_ild,2703,4,all_masks,15,0.1422394131620725,0.9648148099581401,0.061823247869809465,-0.021296294530232747
decreasing_ild,2703,4,keeps_first,10,0.07651947364211083,0.9811111092567444,-0.0038966916501522062,-0.004999995231628418
decreasing_ild,2703,4,drops_first,5,0.2736792922019958,0.9322222113609314,0.19326312690973282,-0.053888893127441405
decreasing_ild,2703,5,prefix,1,0.0795300081372261,0.980555534362793,-0.0008861571550369263,-0.005555570125579834
decreasing_ild,2703,5,all_masks,6,0.11039039492607117,0.9740740656852722,0.029974229633808136,-0.012037038803100586
decreasing_ild,2703,5,keeps_first,5,0.07759134173393249,0.9816666603088379,-0.002824823558330536,-0.004444444179534912
decreasing_ild,2703,5,drops_first,1,0.2743856608867645,0.9361110925674438,0.1939694955945015,-0.050000011920928955
decreasing_ild,2703,6,prefix,1,0.08041616529226303,0.9861111044883728,0.0,0.0
decreasing_ild,2703,6,all_masks,1,0.08041616529226303,0.9861111044883728,0.0,0.0
decreasing_ild,2703,6,keeps_first,1,0.08041616529226303,0.9861111044883728,0.0,0.0
decreasing_ild,2704,1,prefix,1,0.16930098831653595,0.9611111283302307,0.1037178486585617,-0.02777773141860962
decreasing_ild,2704,1,all_masks,6,0.3134891266624133,0.9175926049550375,0.24790598700443903,-0.0712962547938029
decreasing_ild,2704,1,keeps_first,1,0.16930098831653595,0.9611111283302307,0.1037178486585617,-0.02777773141860962
decreasing_ild,2704,1,drops_first,5,0.34232675433158877,0.9088889002799988,0.2767436146736145,-0.07999995946884156
decreasing_ild,2704,2,prefix,1,0.07741385698318481,0.980555534362793,0.011830717325210571,-0.008333325386047363
decreasing_ild,2704,2,all_masks,15,0.19945157915353776,0.942037041982015,0.1338684394955635,-0.04685181776682536
decreasing_ild,2704,2,keeps_first,5,0.09243615716695786,0.976111114025116,0.026853017508983612,-0.012777745723724365
decreasing_ild,2704,2,drops_first,10,0.2529592901468277,0.9250000059604645,0.18737615048885345,-0.06388885378837586
decreasing_ild,2704,3,prefix,1,0.06256693601608276,0.9861111044883728,-0.0030162036418914795,-0.0027777552604675293
decreasing_ild,2704,3,all_masks,20,0.15437077805399896,0.9555555492639541,0.0887876383960247,-0.03333331048488617
decreasing_ild,2704,3,keeps_first,10,0.0745067611336708,0.9805555403232574,0.008923621475696563,-0.008333319425582885
decreasing_ild,2704,3,drops_first,10,0.2342347949743271,0.9305555582046509,0.16865165531635284,-0.058333301544189455
decreasing_ild,2704,3,alternating,2,0.1616589017212391,0.9555555582046509,0.09607576206326485,-0.03333330154418945
decreasing_ild,2704,4,prefix,1,0.06302190572023392,0.9888888597488403,-0.002561233937740326,0.0
decreasing_ild,2704,4,all_masks,15,0.1250304624438286,0.968148140112559,0.05944732278585434,-0.02074071963628133
decreasing_ild,2704,4,keeps_first,10,0.06930694505572318,0.9838888823986054,0.0037238053977489472,-0.004999977350234985
decreasing_ild,2704,4,drops_first,5,0.23647749722003936,0.9366666555404664,0.1708943575620651,-0.05222220420837402
decreasing_ild,2704,5,prefix,1,0.06466937810182571,0.9888888597488403,-0.000913761556148529,0.0
decreasing_ild,2704,5,all_masks,6,0.09739286576708157,0.9787036875883738,0.03180972610910734,-0.010185172160466513
decreasing_ild,2704,5,keeps_first,5,0.06728949099779129,0.9861110925674439,0.0017063513398170472,-0.002777767181396484
decreasing_ild,2704,5,drops_first,1,0.24790973961353302,0.9416666626930237,0.18232659995555878,-0.04722219705581665
decreasing_ild,2704,6,prefix,1,0.06558313965797424,0.9888888597488403,0.0,0.0
decreasing_ild,2704,6,all_masks,1,0.06558313965797424,0.9888888597488403,0.0,0.0
decreasing_ild,2704,6,keeps_first,1,0.06558313965797424,0.9888888597488403,0.0,0.0
decreasing_ild,2705,1,prefix,1,0.170930877327919,0.9666666388511658,0.10337831825017929,-0.013888895511627197
decreasing_ild,2705,1,all_masks,6,0.4015764569242795,0.8819444477558136,0.3340238978465398,-0.09861108660697937
decreasing_ild,2705,1,keeps_first,1,0.170930877327919,0.9666666388511658,0.10337831825017929,-0.013888895511627197
decreasing_ild,2705,1,drops_first,5,0.4477055728435516,0.8650000095367432,0.3801530137658119,-0.1155555248260498
decreasing_ild,2705,2,prefix,1,0.07112076878547668,0.9888888597488403,0.003568209707736969,0.008333325386047363
decreasing_ild,2705,2,all_masks,15,0.2421018287539482,0.9246296366055806,0.17454926967620848,-0.05592589775721232
decreasing_ild,2705,2,keeps_first,5,0.08834218531847,0.9800000071525574,0.020789626240730285,-0.0005555272102355957
decreasing_ild,2705,2,drops_first,10,0.3189816504716873,0.8969444513320923,0.2514290913939476,-0.08361108303070068
decreasing_ild,2705,3,prefix,1,0.060814376920461655,0.9861111044883728,-0.006738182157278061,0.005555570125579834
decreasing_ild,2705,3,all_masks,20,0.18008533138781785,0.9462500035762786,0.11253277231007815,-0.034305530786514285
decreasing_ild,2705,3,keeps_first,10,0.07085128165781499,0.9833333373069764,0.003298722580075264,0.0027778029441833498
decreasing_ild,2705,3,drops_first,10,0.28931938111782074,0.909166669845581,0.22176682204008102,-0.07138886451721191
decreasing_ild,2705,3,alternating,2,0.16472338140010834,0.9513888955116272,0.09717082232236862,-0.02916663885116577
decreasing_ild,2705,4,prefix,1,0.0632174089550972,0.980555534362793,-0.004335150122642517,0.0
decreasing_ild,2705,4,all_masks,15,0.13800706416368486,0.9611111084620158,0.07045450508594513,-0.01944442590077718
decreasing_ild,2705,4,keeps_first,10,0.06632665917277336,0.9841666698455811,-0.0012258999049663544,0.003611135482788086
decreasing_ild,2705,4,drops_first,5,0.2813678741455078,0.9149999856948853,0.2138153150677681,-0.06555554866790772
decreasing_ild,2705,5,prefix,1,0.06691440939903259,0.980555534362793,-0.0006381496787071228,0.0
decreasing_ild,2705,5,all_masks,6,0.10196424275636673,0.9717592597007751,0.034411683678627014,-0.008796274662017822
decreasing_ild,2705,5,keeps_first,5,0.06595202386379242,0.9827777743339539,-0.0016005352139472962,0.0022222399711608887
decreasing_ild,2705,5,drops_first,1,0.2820253372192383,0.9166666865348816,0.21447277814149857,-0.06388884782791138
decreasing_ild,2705,6,prefix,1,0.06755255907773972,0.980555534362793,0.0,0.0
decreasing_ild,2705,6,all_masks,1,0.06755255907773972,0.980555534362793,0.0,0.0
decreasing_ild,2705,6,keeps_first,1,0.06755255907773972,0.980555534362793,0.0,0.0
dense3,2701,1,prefix,1,0.34917277097702026,0.9194444417953491,0.2706660106778145,-0.05833333730697632
dense3,2701,1,all_masks,3,0.49578287204106647,0.8574074109395345,0.4172761117418607,-0.12037036816279094
dense3,2701,1,keeps_first,1,0.34917277097702026,0.9194444417953491,0.2706660106778145,-0.05833333730697632
dense3,2701,1,drops_first,2,0.5690879225730896,0.8263888955116272,0.4905811622738838,-0.15138888359069824
dense3,2701,1,alternating,1,0.3439803123474121,0.925000011920929,0.26547355204820633,-0.052777767181396484
dense3,2701,2,prefix,1,0.09569405764341354,0.9833333492279053,0.017187297344207764,0.005555570125579834
dense3,2701,2,all_masks,3,0.18481655170520148,0.9490740696589152,0.10630979140599568,-0.028703709443410236
dense3,2701,2,keeps_first,2,0.12561826780438423,0.9708333313465118,0.04711150750517845,-0.006944447755813599
dense3,2701,2,drops_first,1,0.30321311950683594,0.9055555462837219,0.22470635920763016,-0.07222223281860352
dense3,2701,2,alternating,1,0.15554247796535492,0.9583333134651184,0.07703571766614914,-0.01944446563720703
dense3,2701,3,prefix,1,0.07850676029920578,0.9777777791023254,0.0,0.0
dense3,2701,3,all_masks,1,0.07850676029920578,0.9777777791023254,0.0,0.0
dense3,2701,3,keeps_first,1,0.07850676029920578,0.9777777791023254,0.0,0.0
dense3,2702,1,prefix,1,0.35850411653518677,0.9083333611488342,0.2788919433951378,-0.07777774333953857
dense3,2702,1,all_masks,3,0.39797335863113403,0.8916666706403097,0.31836118549108505,-0.09444443384806316
dense3,2702,1,keeps_first,1,0.35850411653518677,0.9083333611488342,0.2788919433951378,-0.07777774333953857
dense3,2702,1,drops_first,2,0.41770797967910767,0.8833333253860474,0.3380958065390587,-0.10277777910232544
dense3,2702,1,alternating,1,0.3408626317977905,0.8999999761581421,0.26125045865774155,-0.08611112833023071
dense3,2702,2,prefix,1,0.09050377458333969,0.980555534362793,0.01089160144329071,-0.005555570125579834
dense3,2702,2,all_masks,3,0.1706464265783628,0.954629639784495,0.0910342534383138,-0.03148146470387777
dense3,2702,2,keeps_first,2,0.12996813282370567,0.9666666686534882,0.05035595968365669,-0.019444435834884644
dense3,2702,2,drops_first,1,0.252003014087677,0.9305555820465088,0.17239084094762802,-0.055555522441864014
dense3,2702,2,alternating,1,0.16943249106407166,0.9527778029441833,0.08982031792402267,-0.03333330154418945
dense3,2702,3,prefix,1,0.07961217314004898,0.9861111044883728,0.0,0.0
dense3,2702,3,all_masks,1,0.07961217314004898,0.9861111044883728,0.0,0.0
dense3,2702,3,keeps_first,1,0.07961217314004898,0.9861111044883728,0.0,0.0
dense3,2703,1,prefix,1,0.3026205599308014,0.9583333134651184,0.21842274069786072,-0.02222222089767456
dense3,2703,1,all_masks,3,0.3482672373453776,0.9240740736325582,0.26406941811243695,-0.05648146073023478
dense3,2703,1,keeps_first,1,0.3026205599308014,0.9583333134651184,0.21842274069786072,-0.02222222089767456
dense3,2703,1,drops_first,2,0.3710905760526657,0.9069444537162781,0.28689275681972504,-0.07361108064651489
dense3,2703,1,alternating,1,0.30049625039100647,0.925000011920929,0.2162984311580658,-0.055555522441864014
dense3,2703,2,prefix,1,0.08961603045463562,0.980555534362793,0.005418211221694946,0.0
dense3,2703,2,all_masks,3,0.15592741966247559,0.9638888835906982,0.07172960042953491,-0.016666650772094727
dense3,2703,2,keeps_first,2,0.11692771315574646,0.9722222089767456,0.032729893922805786,-0.008333325386047363
dense3,2703,2,drops_first,1,0.23392683267593384,0.9472222328186035,0.14972901344299316,-0.03333330154418945
dense3,2703,2,alternating,1,0.1442393958568573,0.9638888835906982,0.060041576623916626,-0.016666650772094727
dense3,2703,3,prefix,1,0.08419781923294067,0.980555534362793,0.0,0.0
dense3,2703,3,all_masks,1,0.08419781923294067,0.980555534362793,0.0,0.0
dense3,2703,3,keeps_first,1,0.08419781923294067,0.980555534362793,0.0,0.0
dense3,2704,1,prefix,1,0.26154547929763794,0.949999988079071,0.193443201482296,-0.03611111640930176
dense3,2704,1,all_masks,3,0.32847479979197186,0.9138888915379842,0.2603725219766299,-0.0722222129503886
dense3,2704,1,keeps_first,1,0.26154547929763794,0.949999988079071,0.193443201482296,-0.03611111640930176
dense3,2704,1,drops_first,2,0.3619394600391388,0.8958333432674408,0.29383718222379684,-0.090277761220932
dense3,2704,1,alternating,1,0.3794485330581665,0.8888888955116272,0.31134625524282455,-0.0972222089767456
dense3,2704,2,prefix,1,0.09154675900936127,0.9722222089767456,0.023444481194019318,-0.013888895511627197
dense3,2704,2,all_masks,3,0.1679235647122065,0.9564814766248068,0.09982128689686458,-0.029629627863566082
dense3,2704,2,keeps_first,2,0.10998412221670151,0.9749999940395355,0.04188184440135956,-0.01111111044883728
dense3,2704,2,drops_first,1,0.28380244970321655,0.9194444417953491,0.2157001718878746,-0.06666666269302368
dense3,2704,2,alternating,1,0.12842148542404175,0.9777777791023254,0.0603192076086998,-0.008333325386047363
dense3,2704,3,prefix,1,0.06810227781534195,0.9861111044883728,0.0,0.0
dense3,2704,3,all_masks,1,0.06810227781534195,0.9861111044883728,0.0,0.0
dense3,2704,3,keeps_first,1,0.06810227781534195,0.9861111044883728,0.0,0.0
dense3,2705,1,prefix,1,0.27647095918655396,0.9527778029441833,0.21811575070023537,-0.03333330154418945
dense3,2705,1,all_masks,3,0.3581494192282359,0.9018518527348837,0.2997942107419173,-0.08425925175348918
dense3,2705,1,keeps_first,1,0.27647095918655396,0.9527778029441833,0.21811575070023537,-0.03333330154418945
dense3,2705,1,drops_first,2,0.39898864924907684,0.8763888776302338,0.34063344076275826,-0.10972222685813904
dense3,2705,1,alternating,1,0.3564281761646271,0.8999999761581421,0.2980729676783085,-0.08611112833023071
dense3,2705,2,prefix,1,0.08471891283988953,0.9777777791023254,0.026363704353570938,-0.008333325386047363
dense3,2705,2,all_masks,3,0.16443226238091788,0.9527777830759684,0.10607705389459927,-0.03333332141240438
dense3,2705,2,keeps_first,2,0.09467432647943497,0.9749999940395355,0.03631911799311638,-0.01111111044883728
dense3,2705,2,drops_first,1,0.30394813418388367,0.9083333611488342,0.24559292569756508,-0.07777774333953857
dense3,2705,2,alternating,1,0.10462974011898041,0.9722222089767456,0.04627453163266182,-0.013888895511627197
dense3,2705,3,prefix,1,0.05835520848631859,0.9861111044883728,0.0,0.0
dense3,2705,3,all_masks,1,0.05835520848631859,0.9861111044883728,0.0,0.0
dense3,2705,3,keeps_first,1,0.05835520848631859,0.9861111044883728,0.0,0.0
