treatment,seed,lr,model_depth,retained_depth,mask,is_prefix,keeps_first,is_alternating,ce,accuracy,excess_ce,accuracy_change,full_ce,full_accuracy
decreasing_ild,2701,0.0003,6,4,111100,True,True,False,0.09163065999746323,0.9833333492279053,0.0072823166847229,0.0,0.08434834331274033,0.9833333492279053
decreasing_ild,2701,0.0003,6,4,111010,False,True,False,0.09377764910459518,0.980555534362793,0.009429305791854858,-0.0027778148651123047,0.08434834331274033,0.9833333492279053
decreasing_ild,2701,0.0003,6,4,111001,False,True,False,0.09513188153505325,0.980555534362793,0.010783538222312927,-0.0027778148651123047,0.08434834331274033,0.9833333492279053
decreasing_ild,2701,0.0003,6,4,110110,False,True,False,0.08856681734323502,0.9861111044883728,0.00421847403049469,0.0027777552604675293,0.08434834331274033,0.9833333492279053
decreasing_ild,2701,0.0003,6,4,110101,False,True,False,0.09037323296070099,0.9861111044883728,0.006024889647960663,0.0027777552604675293,0.08434834331274033,0.9833333492279053
decreasing_ild,2701,0.0003,6,4,110011,False,True,False,0.09524688869714737,0.9861111044883728,0.010898545384407043,0.0027777552604675293,0.08434834331274033,0.9833333492279053
decreasing_ild,2701,0.0003,6,4,101110,False,True,False,0.09495712071657181,0.980555534362793,0.010608777403831482,-0.0027778148651123047,0.08434834331274033,0.9833333492279053
decreasing_ild,2701,0.0003,6,4,101101,False,True,False,0.09587541222572327,0.9833333492279053,0.01152706891298294,0.0,0.08434834331274033,0.9833333492279053
decreasing_ild,2701,0.0003,6,4,101011,False,True,False,0.1026277095079422,0.980555534362793,0.018279366195201874,-0.0027778148651123047,0.08434834331274033,0.9833333492279053
decreasing_ild,2701,0.0003,6,4,100111,False,True,False,0.11637020856142044,0.980555534362793,0.032021865248680115,-0.0027778148651123047,0.08434834331274033,0.9833333492279053
decreasing_ild,2701,0.0003,6,4,011110,False,False,False,0.2515484392642975,0.9333333373069763,0.16720009595155716,-0.050000011920928955,0.08434834331274033,0.9833333492279053
decreasing_ild,2701,0.0003,6,4,011101,False,False,False,0.2517804503440857,0.9333333373069763,0.16743210703134537,-0.050000011920928955,0.08434834331274033,0.9833333492279053
decreasing_ild,2701,0.0003,6,4,011011,False,False,False,0.2549481987953186,0.9388889074325562,0.17059985548257828,-0.04444444179534912,0.08434834331274033,0.9833333492279053
decreasing_ild,2701,0.0003,6,4,010111,False,False,False,0.27129000425338745,0.9305555820465088,0.18694166094064713,-0.052777767181396484,0.08434834331274033,0.9833333492279053
decreasing_ild,2701,0.0003,6,4,001111,False,False,False,0.3103170096874237,0.9055555462837219,0.22596866637468338,-0.07777780294418335,0.08434834331274033,0.9833333492279053
decreasing_ild,2701,0.0003,6,5,111110,True,True,False,0.08523429185152054,0.9833333492279053,0.0008859485387802124,0.0,0.08434834331274033,0.9833333492279053
decreasing_ild,2701,0.0003,6,5,111101,False,True,False,0.08614267408847809,0.9833333492279053,0.0017943307757377625,0.0,0.08434834331274033,0.9833333492279053
decreasing_ild,2701,0.0003,6,5,111011,False,True,False,0.08832871168851852,0.980555534362793,0.003980368375778198,-0.0027778148651123047,0.08434834331274033,0.9833333492279053
decreasing_ild,2701,0.0003,6,5,110111,False,True,False,0.08193214237689972,0.9861111044883728,-0.0024162009358406067,0.0027777552604675293,0.08434834331274033,0.9833333492279053
decreasing_ild,2701,0.0003,6,5,101111,False,True,False,0.08724380284547806,0.980555534362793,0.002895459532737732,-0.0027778148651123047,0.08434834331274033,0.9833333492279053
decreasing_ild,2701,0.0003,6,5,011111,False,False,False,0.24930259585380554,0.9361110925674438,0.16495425254106522,-0.047222256660461426,0.08434834331274033,0.9833333492279053
decreasing_ild,2701,0.0003,6,6,111111,True,True,False,0.08434834331274033,0.9833333492279053,0.0,0.0,0.08434834331274033,0.9833333492279053
dense3,2701,0.0003,3,1,100,True,True,False,0.6583400964736938,0.8861111402511597,0.572883278131485,-0.0944443941116333,0.08545681834220886,0.980555534362793
dense3,2701,0.0003,3,1,010,False,False,True,0.5645221471786499,0.8777777552604675,0.47906532883644104,-0.10277777910232544,0.08545681834220886,0.980555534362793
dense3,2701,0.0003,3,1,001,False,False,False,0.9121921062469482,0.7194444537162781,0.8267352879047394,-0.2611110806465149,0.08545681834220886,0.980555534362793
dense3,2701,0.0003,3,2,110,True,True,False,0.17566950619220734,0.9777777791023254,0.09021268784999847,-0.0027777552604675293,0.08545681834220886,0.980555534362793
dense3,2701,0.0003,3,2,101,False,True,True,0.24583275616168976,0.9333333373069763,0.1603759378194809,-0.04722219705581665,0.08545681834220886,0.980555534362793
dense3,2701,0.0003,3,2,011,False,False,False,0.30938446521759033,0.9111111164093018,0.22392764687538147,-0.06944441795349121,0.08545681834220886,0.980555534362793
dense3,2701,0.0003,3,3,111,True,True,False,0.08545681834220886,0.980555534362793,0.0,0.0,0.08545681834220886,0.980555534362793
dense6,2702,0.0003,6,1,100000,True,True,False,1.2276183366775513,0.7083333134651184,1.1539062932133675,-0.27500003576278687,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,1,010000,False,False,False,1.1599756479263306,0.6944444179534912,1.0862636044621468,-0.28888893127441406,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,1,001000,False,False,False,1.254124402999878,0.6722221970558167,1.1804123595356941,-0.3111111521720886,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,1,000100,False,False,False,1.1803216934204102,0.7083333134651184,1.1066096499562263,-0.27500003576278687,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,1,000010,False,False,False,1.201048493385315,0.6611111164093018,1.1273364499211311,-0.3222222328186035,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,1,000001,False,False,False,1.1914374828338623,0.644444465637207,1.1177254393696785,-0.33888888359069824,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,2,110000,True,True,False,0.6902382969856262,0.8999999761581421,0.6165262535214424,-0.08333337306976318,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,2,101000,False,True,False,0.6859866380691528,0.894444465637207,0.612274594604969,-0.08888888359069824,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,2,100100,False,True,False,0.6924465298652649,0.875,0.6187344864010811,-0.10833334922790527,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,2,100010,False,True,False,0.6065055131912231,0.8638888597488403,0.5327934697270393,-0.11944448947906494,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,2,100001,False,True,False,0.6647765040397644,0.8416666388511658,0.5910644605755806,-0.1416667103767395,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,2,011000,False,False,False,0.685405969619751,0.8694444298744202,0.6116939261555672,-0.11388891935348511,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,2,010100,False,False,False,0.672631561756134,0.8583333492279053,0.5989195182919502,-0.125,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,2,010010,False,False,False,0.6637913584709167,0.8194444179534912,0.5900793150067329,-0.16388893127441406,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,2,010001,False,False,False,0.6406269073486328,0.8444444537162781,0.566914863884449,-0.1388888955116272,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,2,001100,False,False,False,0.772734522819519,0.8166666626930237,0.6990224793553352,-0.1666666865348816,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,2,001010,False,False,False,0.7979238629341125,0.7861111164093018,0.7242118194699287,-0.19722223281860352,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,2,001001,False,False,False,0.8076023459434509,0.75,0.7338903024792671,-0.23333334922790527,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,2,000110,False,False,False,0.7472514510154724,0.8055555820465088,0.6735394075512886,-0.17777776718139648,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,2,000101,False,False,False,0.7790914177894592,0.7749999761581421,0.7053793743252754,-0.20833337306976318,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,2,000011,False,False,False,0.8263565897941589,0.730555534362793,0.7526445463299751,-0.2527778148651123,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,3,111000,True,True,False,0.3456968665122986,0.9583333134651184,0.2719848230481148,-0.025000035762786865,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,3,110100,False,True,False,0.3243715763092041,0.9527778029441833,0.2506595328450203,-0.030555546283721924,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,3,110010,False,True,False,0.30216217041015625,0.9416666626930237,0.22845012694597244,-0.04166668653488159,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,3,110001,False,True,False,0.32267436385154724,0.9388889074325562,0.24896232038736343,-0.04444444179534912,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,3,101100,False,True,False,0.37575700879096985,0.9305555820465088,0.30204496532678604,-0.052777767181396484,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,3,101010,False,True,True,0.329135000705719,0.9333333373069763,0.2554229572415352,-0.050000011920928955,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,3,101001,False,True,False,0.3412925601005554,0.9277777671813965,0.2675805166363716,-0.05555558204650879,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,3,100110,False,True,False,0.35916730761528015,0.9166666865348816,0.28545526415109634,-0.06666666269302368,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,3,100101,False,True,False,0.38794779777526855,0.9027777910232544,0.31423575431108475,-0.08055555820465088,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,3,100011,False,True,False,0.3728058338165283,0.8972222208976746,0.2990937903523445,-0.08611112833023071,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,3,011100,False,False,False,0.3882855772972107,0.925000011920929,0.3145735338330269,-0.05833333730697632,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,3,011010,False,False,False,0.3923989236354828,0.9138888716697693,0.318686880171299,-0.06944447755813599,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,3,011001,False,False,False,0.3760843873023987,0.9138888716697693,0.3023723438382149,-0.06944447755813599,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,3,010110,False,False,False,0.37443995475769043,0.9055555462837219,0.3007279112935066,-0.07777780294418335,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,3,010101,False,False,True,0.3858606517314911,0.8916666507720947,0.3121486082673073,-0.09166669845581055,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,3,010011,False,False,False,0.46173417568206787,0.8611111044883728,0.38802213221788406,-0.12222224473953247,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,3,001110,False,False,False,0.5373193025588989,0.8277778029441833,0.4636072590947151,-0.15555554628372192,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,3,001101,False,False,False,0.5634517669677734,0.8416666388511658,0.48973972350358963,-0.1416667103767395,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,3,001011,False,False,False,0.604875922203064,0.8194444179534912,0.5311638787388802,-0.16388893127441406,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,3,000111,False,False,False,0.6248932480812073,0.7944444417953491,0.5511812046170235,-0.18888890743255615,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,4,111100,True,True,False,0.17135994136333466,0.980555534362793,0.09764789789915085,-0.0027778148651123047,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,4,111010,False,True,False,0.15062230825424194,0.9722222089767456,0.07691026479005814,-0.011111140251159668,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,4,111001,False,True,False,0.15146897733211517,0.980555534362793,0.07775693386793137,-0.0027778148651123047,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,4,110110,False,True,False,0.14482904970645905,0.9722222089767456,0.07111700624227524,-0.011111140251159668,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,4,110101,False,True,False,0.14992736279964447,0.9777777791023254,0.07621531933546066,-0.005555570125579834,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,4,110011,False,True,False,0.18606731295585632,0.9555555582046509,0.11235526949167252,-0.027777791023254395,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,4,101110,False,True,False,0.20619136095046997,0.949999988079071,0.13247931748628616,-0.03333336114883423,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,4,101101,False,True,False,0.2177467942237854,0.9555555582046509,0.1440347507596016,-0.027777791023254395,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,4,101011,False,True,False,0.22466786205768585,0.9305555820465088,0.15095581859350204,-0.052777767181396484,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,4,100111,False,True,False,0.26103779673576355,0.925000011920929,0.18732575327157974,-0.05833333730697632,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,4,011110,False,False,False,0.23746827244758606,0.9444444179534912,0.16375622898340225,-0.03888893127441406,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,4,011101,False,False,False,0.23896969854831696,0.9361110925674438,0.16525765508413315,-0.047222256660461426,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,4,011011,False,False,False,0.2975655794143677,0.9222221970558167,0.22385353595018387,-0.06111115217208862,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,4,010111,False,False,False,0.2885560095310211,0.9138888716697693,0.2148439660668373,-0.06944447755813599,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,4,001111,False,False,False,0.5045068264007568,0.8333333134651184,0.43079478293657303,-0.15000003576278687,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,5,111110,True,True,False,0.08876786381006241,0.9861111044883728,0.015055820345878601,0.0027777552604675293,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,5,111101,False,True,False,0.09291940182447433,0.9833333492279053,0.019207358360290527,0.0,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,5,111011,False,True,False,0.10414326190948486,0.9750000238418579,0.030431218445301056,-0.008333325386047363,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,5,110111,False,True,False,0.10288241505622864,0.9777777791023254,0.02917037159204483,-0.005555570125579834,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,5,101111,False,True,False,0.16326217353343964,0.9611111283302307,0.08955013006925583,-0.02222222089767456,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,5,011111,False,False,False,0.20039409399032593,0.9388889074325562,0.12668205052614212,-0.04444444179534912,0.07371204346418381,0.9833333492279053
dense6,2702,0.0003,6,6,111111,True,True,False,0.07371204346418381,0.9833333492279053,0.0,0.0,0.07371204346418381,0.9833333492279053
constant_ild,2702,0.0003,6,1,100000,True,True,False,0.6332575082778931,0.9083333611488342,0.5525079295039177,-0.07222217321395874,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,1,010000,False,False,False,0.6675456762313843,0.875,0.5867960974574089,-0.10555553436279297,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,1,001000,False,False,False,0.7636537551879883,0.855555534362793,0.6829041764140129,-0.125,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,1,000100,False,False,False,0.7942945957183838,0.8333333134651184,0.7135450169444084,-0.14722222089767456,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,1,000010,False,False,False,0.8595994114875793,0.7888888716697693,0.778849832713604,-0.19166666269302368,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,1,000001,False,False,False,0.8657099604606628,0.7944444417953491,0.7849603816866875,-0.18611109256744385,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,2,110000,True,True,False,0.23476746678352356,0.9750000238418579,0.1540178880095482,-0.005555510520935059,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,2,101000,False,True,False,0.23129482567310333,0.9666666388511658,0.15054524689912796,-0.013888895511627197,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,2,100100,False,True,False,0.2592069208621979,0.9583333134651184,0.1784573420882225,-0.02222222089767456,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,2,100010,False,True,False,0.2599918842315674,0.949999988079071,0.179242305457592,-0.030555546283721924,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,2,100001,False,True,False,0.29479703307151794,0.949999988079071,0.21404745429754257,-0.030555546283721924,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,2,011000,False,False,False,0.34664076566696167,0.9388889074325562,0.2658911868929863,-0.041666626930236816,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,2,010100,False,False,False,0.35960349440574646,0.9027777910232544,0.2788539156317711,-0.07777774333953857,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,2,010010,False,False,False,0.3631792664527893,0.9194444417953491,0.28242968767881393,-0.06111109256744385,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,2,010001,False,False,False,0.37572893500328064,0.9083333611488342,0.29497935622930527,-0.07222217321395874,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,2,001100,False,False,False,0.44234535098075867,0.894444465637207,0.3615957722067833,-0.08611106872558594,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,2,001010,False,False,False,0.4638129770755768,0.8916666507720947,0.3830633983016014,-0.08888888359069824,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,2,001001,False,False,False,0.4805782735347748,0.8888888955116272,0.3998286947607994,-0.09166663885116577,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,2,000110,False,False,False,0.4942187964916229,0.8666666746139526,0.41346921771764755,-0.11388885974884033,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,2,000101,False,False,False,0.5223302841186523,0.8638888597488403,0.44158070534467697,-0.11666667461395264,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,2,000011,False,False,False,0.5485044121742249,0.8583333492279053,0.4677548334002495,-0.1222221851348877,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,3,111000,True,True,False,0.11793322116136551,0.9833333492279053,0.03718364238739014,0.0027778148651123047,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,3,110100,False,True,False,0.11847545951604843,0.980555534362793,0.03772588074207306,0.0,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,3,110010,False,True,False,0.11760151386260986,0.9750000238418579,0.03685193508863449,-0.005555510520935059,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,3,110001,False,True,False,0.12841607630252838,0.9750000238418579,0.04766649752855301,-0.005555510520935059,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,3,101100,False,True,False,0.13058535754680634,0.9750000238418579,0.04983577877283096,-0.005555510520935059,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,3,101010,False,True,True,0.127547487616539,0.9722222089767456,0.04679790884256363,-0.008333325386047363,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,3,101001,False,True,False,0.13427259027957916,0.9750000238418579,0.05352301150560379,-0.005555510520935059,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,3,100110,False,True,False,0.15009212493896484,0.9666666388511658,0.06934254616498947,-0.013888895511627197,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,3,100101,False,True,False,0.1598139852285385,0.9666666388511658,0.07906440645456314,-0.013888895511627197,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,3,100011,False,True,False,0.16857029497623444,0.9611111283302307,0.08782071620225906,-0.019444406032562256,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,3,011100,False,False,False,0.25652557611465454,0.9361110925674438,0.17577599734067917,-0.04444444179534912,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,3,011010,False,False,False,0.25647827982902527,0.9388889074325562,0.1757287010550499,-0.041666626930236816,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,3,011001,False,False,False,0.2593231499195099,0.9333333373069763,0.17857357114553452,-0.04722219705581665,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,3,010110,False,False,False,0.264376163482666,0.925000011920929,0.18362658470869064,-0.055555522441864014,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,3,010101,False,False,True,0.2776091694831848,0.9166666865348816,0.19685959070920944,-0.06388884782791138,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,3,010011,False,False,False,0.27961045503616333,0.9388889074325562,0.19886087626218796,-0.041666626930236816,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,3,001110,False,False,False,0.33911943435668945,0.8972222208976746,0.2583698555827141,-0.08333331346511841,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,3,001101,False,False,False,0.3585255444049835,0.8916666507720947,0.27777596563100815,-0.08888888359069824,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,3,001011,False,False,False,0.3551827073097229,0.894444465637207,0.27443312853574753,-0.08611106872558594,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,3,000111,False,False,False,0.39730361104011536,0.8805555701255798,0.31655403226614,-0.09999996423721313,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,4,111100,True,True,False,0.08941324055194855,0.9833333492279053,0.008663661777973175,0.0027778148651123047,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,4,111010,False,True,False,0.08601678162813187,0.9833333492279053,0.005267202854156494,0.0027778148651123047,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,4,111001,False,True,False,0.08987424522638321,0.980555534362793,0.009124666452407837,0.0,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,4,110110,False,True,False,0.08908568322658539,0.980555534362793,0.008336104452610016,0.0,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,4,110101,False,True,False,0.09482762217521667,0.9777777791023254,0.014078043401241302,-0.0027777552604675293,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,4,110011,False,True,False,0.09650060534477234,0.980555534362793,0.015751026570796967,0.0,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,4,101110,False,True,False,0.09915746003389359,0.980555534362793,0.018407881259918213,0.0,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,4,101101,False,True,False,0.10229439288377762,0.980555534362793,0.021544814109802246,0.0,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,4,101011,False,True,False,0.10194826126098633,0.9750000238418579,0.021198682487010956,-0.005555510520935059,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,4,100111,False,True,False,0.11925302445888519,0.9722222089767456,0.03850344568490982,-0.008333325386047363,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,4,011110,False,False,False,0.22936946153640747,0.949999988079071,0.1486198827624321,-0.030555546283721924,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,4,011101,False,False,False,0.23163403570652008,0.9333333373069763,0.1508844569325447,-0.04722219705581665,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,4,011011,False,False,False,0.23190321028232574,0.9416666626930237,0.15115363150835037,-0.03888887166976929,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,4,010111,False,False,False,0.23750627040863037,0.9305555820465088,0.156756691634655,-0.04999995231628418,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,4,001111,False,False,False,0.30429184436798096,0.9027777910232544,0.22354226559400558,-0.07777774333953857,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,5,111110,True,True,False,0.08017643541097641,0.980555534362793,-0.0005731433629989624,0.0,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,5,111101,False,True,False,0.084421306848526,0.9833333492279053,0.0036717280745506287,0.0027778148651123047,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,5,111011,False,True,False,0.08040841668844223,0.9833333492279053,-0.0003411620855331421,0.0027778148651123047,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,5,110111,False,True,False,0.0839889869093895,0.980555534362793,0.0032394081354141235,0.0,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,5,101111,False,True,False,0.09037158638238907,0.980555534362793,0.009622007608413696,0.0,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,5,011111,False,False,False,0.21874362230300903,0.949999988079071,0.13799404352903366,-0.030555546283721924,0.08074957877397537,0.980555534362793
constant_ild,2702,0.0003,6,6,111111,True,True,False,0.08074957877397537,0.980555534362793,0.0,0.0,0.08074957877397537,0.980555534362793
decreasing_ild,2702,0.0003,6,1,100000,True,True,False,0.4789382815361023,0.9305555820465088,0.39647050201892853,-0.052777767181396484,0.08246777951717377,0.9833333492279053
decreasing_ild,2702,0.0003,6,1,010000,False,False,False,0.5575819611549377,0.8972222208976746,0.475114181637764,-0.08611112833023071,0.08246777951717377,0.9833333492279053
decreasing_ild,2702,0.0003,6,1,001000,False,False,False,0.6827957034111023,0.875,0.6003279238939285,-0.10833334922790527,0.08246777951717377,0.9833333492279053
decreasing_ild,2702,0.0003,6,1,000100,False,False,False,0.7588729858398438,0.8361111283302307,0.67640520632267,-0.14722222089767456,0.08246777951717377,0.9833333492279053
decreasing_ild,2702,0.0003,6,1,000010,False,False,False,0.8340767621994019,0.7972221970558167,0.7516089826822281,-0.18611115217208862,0.08246777951717377,0.9833333492279053
decreasing_ild,2702,0.0003,6,1,000001,False,False,False,0.878525972366333,0.8027777671813965,0.7960581928491592,-0.1805555820465088,0.08246777951717377,0.9833333492279053
decreasing_ild,2702,0.0003,6,2,110000,True,True,False,0.18010179698467255,0.9833333492279053,0.09763401746749878,0.0,0.08246777951717377,0.9833333492279053
decreasing_ild,2702,0.0003,6,2,101000,False,True,False,0.18879227340221405,0.9694444537162781,0.10632449388504028,-0.013888895511627197,0.08246777951717377,0.9833333492279053
decreasing_ild,2702,0.0003,6,2,100100,False,True,False,0.22645343840122223,0.9555555582046509,0.14398565888404846,-0.027777791023254395,0.08246777951717377,0.9833333492279053
decreasing_ild,2702,0.0003,6,2,100010,False,True,False,0.22984051704406738,0.9611111283302307,0.14737273752689362,-0.02222222089767456,0.08246777951717377,0.9833333492279053
decreasing_ild,2702,0.0003,6,2,100001,False,True,False,0.2713909447193146,0.949999988079071,0.1889231652021408,-0.03333336114883423,0.08246777951717377,0.9833333492279053
decreasing_ild,2702,0.0003,6,2,011000,False,False,False,0.31222546100616455,0.9361110925674438,0.22975768148899078,-0.047222256660461426,0.08246777951717377,0.9833333492279053
decreasing_ild,2702,0.0003,6,2,010100,False,False,False,0.3398936986923218,0.9194444417953491,0.257425919175148,-0.06388890743255615,0.08246777951717377,0.9833333492279053
decreasing_ild,2702,0.0003,6,2,010010,False,False,False,0.3421752452850342,0.9333333373069763,0.2597074657678604,-0.050000011920928955,0.08246777951717377,0.9833333492279053
decreasing_ild,2702,0.0003,6,2,010001,False,False,False,0.37136971950531006,0.9055555462837219,0.2889019399881363,-0.07777780294418335,0.08246777951717377,0.9833333492279053
decreasing_ild,2702,0.0003,6,2,001100,False,False,False,0.43875667452812195,0.8888888955116272,0.3562888950109482,-0.09444445371627808,0.08246777951717377,0.9833333492279053
decreasing_ild,2702,0.0003,6,2,001010,False,False,False,0.45467066764831543,0.8861111402511597,0.37220288813114166,-0.0972222089767456,0.08246777951717377,0.9833333492279053
decreasing_ild,2702,0.0003,6,2,001001,False,False,False,0.49201294779777527,0.8972222208976746,0.4095451682806015,-0.08611112833023071,0.08246777951717377,0.9833333492279053
